name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
POWLES,46614,430,0.16,82093.34,93.95,1.40,(S),1.63,(S),2.09
PRYSOCK,46614,430,0.16,82093.50,48.60,46.98,(S),(S),2.79,(S)
REISERT,46614,430,0.16,82093.66,98.14,0.00,0.00,(S),(S),1.16
RETH,46614,430,0.16,82093.82,61.63,(S),31.86,(S),2.56,3.02
ROES,46614,430,0.16,82093.98,93.02,1.86,(S),(S),(S),3.72
SASSMAN,46614,430,0.16,82094.14,95.81,(S),1.16,0.00,(S),2.09
SCHLECHTER,46614,430,0.16,82094.30,96.98,(S),(S),0.00,(S),1.16
SCHLIE,46614,430,0.16,82094.46,97.21,(S),(S),0.00,(S),(S)
SCHUMACKER,46614,430,0.16,82094.62,97.44,(S),(S),0.00,(S),1.63
SEBREN,46614,430,0.16,82094.78,98.84,0.00,(S),(S),(S),(S)
SELIGER,46614,430,0.16,82094.94,98.37,(S),(S),0.00,(S),(S)
SHANHOLTZER,46614,430,0.16,82095.10,95.35,(S),(S),0.00,(S),3.26
STROJNY,46614,430,0.16,82095.26,98.60,(S),0.00,0.00,(S),1.16
TAGLIERI,46614,430,0.16,82095.42,97.44,(S),(S),0.00,(S),(S)
TETZLOFF,46614,430,0.16,82095.58,96.98,0.00,0.00,(S),(S),2.09
TIBBLES,46614,430,0.16,82095.73,96.28,(S),(S),(S),(S),1.16
TREGONING,46614,430,0.16,82095.89,97.44,(S),(S),0.00,(S),(S)
VALINE,46614,430,0.16,82096.05,92.56,(S),(S),0.00,1.40,4.65
VENNEMAN,46614,430,0.16,82096.21,96.51,0.00,(S),(S),2.09,(S)
VENTRESS,46614,430,0.16,82096.37,54.42,41.16,(S),(S),3.26,(S)
YANN,46614,430,0.16,82096.53,43.49,4.88,42.33,(S),6.98,(S)
ZEISET,46614,430,0.16,82096.69,99.77,(S),0.00,0.00,0.00,(S)
ACKERLEY,46678,429,0.16,82096.85,94.87,(S),0.00,(S),1.40,3.26
ACKLAND,46678,429,0.16,82097.01,96.04,(S),1.63,0.00,(S),1.63
ALFREDO,46678,429,0.16,82097.17,31.24,2.80,4.20,0.00,1.40,60.37
ALLMENDINGER,46678,429,0.16,82097.33,96.74,(S),(S),0.00,1.40,1.40
ALTAMURA,46678,429,0.16,82097.49,94.17,(S),(S),(S),1.86,3.03
ANASTAS,46678,429,0.16,82097.65,94.64,(S),(S),(S),3.26,(S)
ANTU,46678,429,0.16,82097.80,14.45,0.00,(S),(S),(S),84.38
ARTOLA,46678,429,0.16,82097.96,10.26,(S),(S),(S),(S),88.11
BALDASSARI,46678,429,0.16,82098.12,97.67,(S),(S),0.00,(S),1.63
BATTEE,46678,429,0.16,82098.28,19.11,73.89,(S),(S),3.26,3.50
BAYRON,46678,429,0.16,82098.44,7.93,(S),4.66,(S),1.63,84.85
BIERWIRTH,46678,429,0.16,82098.60,98.14,0.00,(S),(S),(S),(S)
BIRENBAUM,46678,429,0.16,82098.76,97.44,0.00,(S),0.00,(S),2.10
BOEDER,46678,429,0.16,82098.92,95.80,0.00,(S),(S),(S),2.33
BOUWKAMP,46678,429,0.16,82099.08,96.50,(S),1.40,0.00,(S),1.17
BRENNY,46678,429,0.16,82099.24,94.17,1.17,(S),(S),2.33,(S)
BUONOPANE,46678,429,0.16,82099.39,97.90,(S),0.00,0.00,(S),1.40
CASSIS,46678,429,0.16,82099.55,77.16,10.49,(S),(S),4.43,7.69
CHRONIS,46678,429,0.16,82099.71,87.41,(S),(S),0.00,2.10,10.26
COFFARO,46678,429,0.16,82099.87,93.47,(S),(S),(S),1.17,3.96
CORNET,46678,429,0.16,82100.03,70.16,18.18,(S),(S),6.29,3.73
CORRIN,46678,429,0.16,82100.19,90.44,3.96,(S),(S),1.63,3.50
DALPE,46678,429,0.16,82100.35,95.10,2.33,(S),0.00,(S),(S)
DECH,46678,429,0.16,82100.51,90.91,(S),2.33,(S),2.33,1.86
DELFIERRO,46678,429,0.16,82100.67,7.46,(S),36.83,(S),6.06,48.95
DEPAULO,46678,429,0.16,82100.83,95.34,(S),(S),0.00,2.10,2.33
DERROW,46678,429,0.16,82100.99,91.38,7.23,(S),0.00,1.17,(S)
DIGGES,46678,429,0.16,82101.14,92.07,(S),1.17,(S),1.63,3.73
DOBKINS,46678,429,0.16,82101.30,90.68,0.00,1.17,2.10,3.26,2.80
DOWDA,46678,429,0.16,82101.46,94.64,(S),(S),(S),1.17,2.33
DRAB,46678,429,0.16,82101.62,95.80,(S),(S),(S),1.40,1.40
FEIJOO,46678,429,0.16,82101.78,20.05,(S),1.17,(S),1.17,77.39
FENOGLIO,46678,429,0.16,82101.94,97.44,0.00,(S),0.00,(S),1.40
FODGE,46678,429,0.16,82102.10,91.61,1.86,(S),(S),1.17,3.96
FORMATO,46678,429,0.16,82102.26,97.20,(S),(S),0.00,1.17,1.17
FRIEDLI,46678,429,0.16,82102.42,95.80,(S),0.00,(S),2.10,(S)
GARLIN,46678,429,0.16,82102.58,69.00,21.68,1.17,0.00,1.40,6.76
GUERARD,46678,429,0.16,82102.73,93.71,2.56,(S),0.00,(S),2.80
HANAHAN,46678,429,0.16,82102.89,96.97,(S),(S),0.00,(S),1.17
HEGNA,46678,429,0.16,82103.05,97.44,(S),(S),0.00,(S),1.40
IGARASHI,46678,429,0.16,82103.21,5.83,(S),85.78,0.00,7.69,(S)
JENTSCH,46678,429,0.16,82103.37,96.50,0.00,0.00,(S),(S),2.33
KAMAI,46678,429,0.16,82103.53,13.75,(S),54.55,(S),20.75,8.62
KORY,46678,429,0.16,82103.69,89.74,(S),1.63,(S),1.63,6.53
KUZEL,46678,429,0.16,82103.85,96.50,(S),(S),0.00,(S),1.63
LAMMEY,46678,429,0.16,82104.01,90.21,2.56,(S),(S),2.80,2.33
LEWKOWICZ,46678,429,0.16,82104.17,93.71,(S),(S),0.00,(S),5.36
LUMBRA,46678,429,0.16,82104.32,96.74,(S),0.00,(S),(S),(S)
MARCINKIEWICZ,46678,429,0.16,82104.48,97.67,0.00,(S),0.00,(S),1.63
MCCREADIE,46678,429,0.16,82104.64,94.87,(S),(S),(S),2.10,(S)
MEISCH,46678,429,0.16,82104.80,98.37,(S),0.00,0.00,(S),1.40
MONTORO,46678,429,0.16,82104.96,69.70,(S),(S),(S),(S),28.21
MRUK,46678,429,0.16,82105.12,96.74,0.00,1.40,(S),1.17,(S)
MUHLBAUER,46678,429,0.16,82105.28,98.60,0.00,(S),(S),(S),0.00
NAMBA,46678,429,0.16,82105.44,10.49,0.00,78.55,0.00,8.62,2.33
NEELS,46678,429,0.16,82105.60,95.80,1.63,(S),(S),1.17,1.17
OETTINGER,46678,429,0.16,82105.76,99.53,0.00,(S),0.00,0.00,(S)
PAMINTUAN,46678,429,0.16,82105.92,2.80,(S),88.58,(S),5.59,2.80
PETROW,46678,429,0.16,82106.07,96.97,(S),(S),0.00,1.17,1.17
PULCINI,46678,429,0.16,82106.23,95.80,(S),(S),(S),(S),3.03
QUARRY,46678,429,0.16,82106.39,87.88,5.13,(S),(S),(S),5.59
QUE,46678,429,0.16,82106.55,8.39,1.86,73.89,0.00,2.10,13.75
REISE,46678,429,0.16,82106.71,91.84,5.13,(S),(S),1.17,(S)
RIGOR,46678,429,0.16,82106.87,36.13,0.00,50.82,1.17,4.66,7.23
ROTHWEILER,46678,429,0.16,82107.03,99.07,0.00,0.00,0.00,(S),(S)
SAFFO,46678,429,0.16,82107.19,39.86,55.48,0.00,(S),3.50,(S)
SAUCER,46678,429,0.16,82107.35,65.27,33.80,0.00,0.00,(S),(S)
SCHMADER,46678,429,0.16,82107.51,97.44,0.00,1.17,0.00,(S),(S)
SCHORK,46678,429,0.16,82107.66,97.67,0.00,(S),(S),(S),(S)
SHEWELL,46678,429,0.16,82107.82,96.27,(S),1.17,0.00,2.33,(S)
SPITZNAGEL,46678,429,0.16,82107.98,97.90,(S),(S),0.00,0.00,1.63
SWEDLUND,46678,429,0.16,82108.14,98.14,(S),0.00,0.00,(S),(S)
TENNENT,46678,429,0.16,82108.30,85.08,9.56,0.00,1.17,2.80,1.40
TERHORST,46678,429,0.16,82108.46,96.27,(S),(S),0.00,1.40,1.40
URSERY,46678,429,0.16,82108.62,50.12,46.15,(S),(S),1.40,1.63
VANDEVOORT,46678,429,0.16,82108.78,97.67,0.00,(S),(S),(S),(S)
WILBERG,46678,429,0.16,82108.94,96.97,(S),(S),0.00,1.40,1.17
WILLWERTH,46678,429,0.16,82109.10,95.80,(S),1.63,0.00,(S),1.86
WINSON,46678,429,0.16,82109.25,82.52,11.42,(S),(S),3.03,1.40
WORREL,46678,429,0.16,82109.41,88.58,9.09,0.00,(S),(S),(S)
AFFINITO,46758,428,0.16,82109.57,98.13,0.00,(S),(S),(S),(S)
AMMAN,46758,428,0.16,82109.73,93.46,1.40,2.10,(S),1.64,(S)
AZARIAN,46758,428,0.16,82109.89,86.92,(S),(S),0.00,11.45,1.40
BAUERNFEIND,46758,428,0.16,82110.05,96.26,(S),0.00,0.00,(S),3.04
BAUNE,46758,428,0.16,82110.21,99.07,0.00,(S),0.00,(S),(S)
BEEGHLY,46758,428,0.16,82110.37,95.09,(S),(S),(S),1.87,1.87
BEICHNER,46758,428,0.16,82110.52,98.83,0.00,(S),0.00,(S),(S)
BERGET,46758,428,0.16,82110.68,96.73,(S),(S),0.00,1.40,(S)
BLYTHER,46758,428,0.16,82110.84,17.76,77.80,(S),(S),2.10,1.17
BOKOR,46758,428,0.16,82111.00,94.16,1.87,(S),(S),(S),2.57
BOUTELL,46758,428,0.16,82111.16,95.79,0.00,(S),(S),2.10,1.17
BRAYFIELD,46758,428,0.16,82111.32,97.20,(S),(S),0.00,(S),1.87
BRITTENHAM,46758,428,0.16,82111.48,93.69,3.50,(S),1.40,(S),(S)
CALLIGAN,46758,428,0.16,82111.63,78.97,18.46,(S),0.00,1.64,(S)
CAMINERO,46758,428,0.16,82111.79,5.14,1.17,(S),(S),1.17,92.29
CASSIE,46758,428,0.16,82111.95,74.77,15.65,1.87,(S),5.14,(S)
CERASOLI,46758,428,0.16,82112.11,96.03,(S),(S),0.00,(S),1.64
CHALLENDER,46758,428,0.16,82112.27,94.39,0.00,(S),2.10,(S),2.34
COCKLIN,46758,428,0.16,82112.43,86.21,9.81,(S),(S),(S),2.80
CONGO,46758,428,0.16,82112.59,55.84,39.72,(S),(S),1.64,1.40
DEDECKER,46758,428,0.16,82112.75,97.43,(S),0.00,(S),(S),1.17
DELON,46758,428,0.16,82112.90,57.24,7.71,3.27,1.17,1.64,28.97
ELLESTAD,46758,428,0.16,82113.06,96.26,0.00,(S),(S),1.17,1.87
FLAVELL,46758,428,0.16,82113.22,95.79,1.40,(S),(S),(S),1.40
GALLAMORE,46758,428,0.16,82113.38,88.79,7.01,(S),1.87,(S),(S)
GIANFRANCESCO,46758,428,0.16,82113.54,97.20,1.17,0.00,(S),1.17,(S)
GLOECKNER,46758,428,0.16,82113.70,96.73,(S),1.17,(S),1.17,(S)
GOMM,46758,428,0.16,82113.86,97.90,0.00,(S),(S),(S),(S)
GROUND,46758,428,0.16,82114.01,79.91,2.57,(S),15.19,(S),1.17
HANAGAN,46758,428,0.16,82114.17,94.39,1.64,0.00,0.00,1.17,2.80
HEARING,46758,428,0.16,82114.33,89.25,7.71,1.17,(S),1.17,(S)
HERRIGES,46758,428,0.16,82114.49,96.50,(S),(S),(S),(S),2.57
HOCHSTATTER,46758,428,0.16,82114.65,98.13,0.00,(S),(S),0.00,1.40
HOGANSON,46758,428,0.16,82114.81,96.03,(S),(S),(S),(S),1.87
HOLD,46758,428,0.16,82114.97,88.08,6.54,(S),(S),1.64,2.10
IVANCIC,46758,428,0.16,82115.13,98.60,(S),(S),0.00,0.00,1.17
JAKEWAY,46758,428,0.16,82115.28,94.39,(S),(S),1.87,2.57,(S)
JASKO,46758,428,0.16,82115.44,97.43,0.00,(S),0.00,(S),1.87
JOSUE,46758,428,0.16,82115.60,15.19,21.73,41.59,0.00,7.94,13.55
KAYNE,46758,428,0.16,82115.76,94.16,(S),(S),0.00,2.10,2.10
KIELAR,46758,428,0.16,82115.92,99.53,0.00,(S),0.00,(S),0.00
KIMMERLE,46758,428,0.16,82116.08,99.30,0.00,(S),0.00,(S),(S)
KIRSHENBAUM,46758,428,0.16,82116.24,99.30,0.00,(S),0.00,0.00,(S)
KITKO,46758,428,0.16,82116.39,97.43,(S),0.00,0.00,1.64,(S)
KOHLBECK,46758,428,0.16,82116.55,97.43,(S),(S),0.00,(S),(S)
KOTILA,46758,428,0.16,82116.71,97.43,0.00,(S),(S),1.40,(S)
KRABBENHOFT,46758,428,0.16,82116.87,98.60,(S),0.00,(S),0.00,1.17
KUMARI,46758,428,0.16,82117.03,1.64,(S),88.79,(S),7.48,1.40
LAURI,46758,428,0.16,82117.19,93.46,(S),(S),(S),1.87,2.57
LECKER,46758,428,0.16,82117.35,95.33,0.00,2.80,(S),(S),1.40
LEIBER,46758,428,0.16,82117.51,96.50,(S),(S),(S),(S),1.87
MANROSS,46758,428,0.16,82117.66,95.79,0.00,(S),(S),1.17,2.10
MASHAW,46758,428,0.16,82117.82,94.86,2.34,(S),(S),1.40,(S)
MCNEVIN,46758,428,0.16,82117.98,97.66,0.00,(S),0.00,(S),1.64
MINKE,46758,428,0.16,82118.14,96.03,(S),(S),0.00,1.87,(S)
MONTECINO,46758,428,0.16,82118.30,29.91,(S),1.87,(S),1.40,66.59
MOUTRAY,46758,428,0.16,82118.46,96.73,(S),(S),(S),(S),(S)
MUNSHI,46758,428,0.16,82118.62,7.94,(S),86.45,(S),4.91,0.00
NEUBURGER,46758,428,0.16,82118.77,95.56,0.00,(S),0.00,(S),2.80
OCONOR,46758,428,0.16,82118.93,92.06,1.40,(S),(S),1.17,5.14
OHLIN,46758,428,0.16,82119.09,94.63,(S),(S),(S),1.64,3.04
PINERA,46758,428,0.16,82119.25,10.28,3.97,14.49,(S),(S),70.56
PORTOCARRERO,46758,428,0.16,82119.41,12.15,(S),(S),(S),(S),86.45
RADOS,46758,428,0.16,82119.57,95.09,(S),(S),(S),1.17,2.34
ROEDL,46758,428,0.16,82119.73,97.43,(S),0.00,0.00,(S),2.34
ROSSING,46758,428,0.16,82119.89,96.03,(S),(S),(S),2.57,(S)
RYNES,46758,428,0.16,82120.04,88.32,8.18,0.00,(S),(S),1.64
SCHAKE,46758,428,0.16,82120.20,99.07,(S),(S),0.00,(S),0.00
SHIVERDECKER,46758,428,0.16,82120.36,96.26,1.17,0.00,0.00,1.40,1.17
SHURE,46758,428,0.16,82120.52,96.26,1.40,(S),0.00,1.40,(S)
SIMONIN,46758,428,0.16,82120.68,93.46,(S),(S),0.00,1.17,4.67
SMALTZ,46758,428,0.16,82120.84,93.22,3.97,(S),(S),(S),(S)
STAFFA,46758,428,0.16,82121.00,99.30,(S),0.00,0.00,0.00,(S)
STROSCHEIN,46758,428,0.16,82121.15,96.03,(S),(S),(S),(S),2.10
TENNELL,46758,428,0.16,82121.31,48.60,46.26,(S),1.87,1.40,(S)
TITMAN,46758,428,0.16,82121.47,91.12,(S),(S),2.34,1.64,4.21
TREDER,46758,428,0.16,82121.63,96.50,(S),(S),1.40,1.17,(S)
VERDEROSA,46758,428,0.16,82121.79,96.03,0.00,(S),(S),(S),3.04
VONADA,46758,428,0.16,82121.95,94.39,(S),(S),(S),2.34,1.64
WILTSEY,46758,428,0.16,82122.11,97.43,0.00,(S),(S),(S),(S)
XENAKIS,46758,428,0.16,82122.27,94.86,(S),(S),0.00,2.57,2.10
ABELLERA,46839,427,0.16,82122.42,7.96,1.17,79.16,0.00,7.26,4.45
ANTTILA,46839,427,0.16,82122.58,98.13,(S),(S),(S),(S),(S)
AULDS,46839,427,0.16,82122.74,96.72,0.00,(S),(S),(S),1.41
AWADALLAH,46839,427,0.16,82122.90,79.39,1.87,1.41,0.00,11.48,5.85
BAUMGARNER,46839,427,0.16,82123.06,95.08,1.64,(S),(S),(S),1.41
BEILMAN,46839,427,0.16,82123.21,97.19,(S),(S),0.00,1.17,(S)
BENEDICK,46839,427,0.16,82123.37,97.42,0.00,(S),(S),(S),(S)
BINSFELD,46839,427,0.16,82123.53,96.72,(S),1.17,(S),(S),1.41
BOULAIS,46839,427,0.16,82123.69,98.83,0.00,0.00,0.00,(S),(S)
BRINING,46839,427,0.16,82123.85,97.66,(S),(S),0.00,(S),1.41
BRUBECK,46839,427,0.16,82124.01,95.55,(S),1.17,(S),(S),1.87
BUTIKOFER,46839,427,0.16,82124.16,97.19,0.00,(S),0.00,1.41,(S)
BUTORAC,46839,427,0.16,82124.32,97.19,0.00,(S),0.00,(S),1.64
CARCIONE,46839,427,0.16,82124.48,95.78,(S),(S),0.00,2.81,1.17
CHANDRAN,46839,427,0.16,82124.64,3.98,(S),87.59,(S),7.49,(S)
CHAUDHURI,46839,427,0.16,82124.80,5.39,(S),88.99,(S),3.75,(S)
CHEESE,46839,427,0.16,82124.96,20.37,73.54,(S),(S),3.28,2.11
COGLIANO,46839,427,0.16,82125.11,98.59,(S),0.00,0.00,(S),(S)
COLLEGE,46839,427,0.16,82125.27,94.38,2.58,(S),(S),1.41,1.41
CONTENTO,46839,427,0.16,82125.43,93.21,0.00,1.41,(S),(S),4.22
DIMAANO,46839,427,0.16,82125.59,3.51,(S),92.74,(S),2.11,1.17
DOLS,46839,427,0.16,82125.75,95.08,(S),1.17,(S),1.41,2.11
DOUGHTEN,46839,427,0.16,82125.91,97.89,(S),(S),0.00,(S),(S)
EHRENFELD,46839,427,0.16,82126.06,98.13,(S),0.00,0.00,1.17,(S)
ELENA,46839,427,0.16,82126.22,14.99,(S),(S),0.00,2.58,81.26
FAUSNAUGH,46839,427,0.16,82126.38,96.49,(S),(S),0.00,1.41,1.87
FETZ,46839,427,0.16,82126.54,97.66,(S),0.00,0.00,(S),1.17
FOGELSON,46839,427,0.16,82126.70,95.78,(S),1.17,(S),2.11,(S)
FRALEIGH,46839,427,0.16,82126.86,96.96,(S),1.17,(S),(S),(S)
GAZA,46839,427,0.16,82127.01,55.04,(S),24.82,(S),2.11,16.86
GIESEY,46839,427,0.16,82127.17,99.53,(S),0.00,0.00,(S),0.00
GOCKEL,46839,427,0.16,82127.33,97.66,(S),(S),0.00,(S),(S)
GOETTING,46839,427,0.16,82127.49,97.19,0.00,(S),(S),1.41,(S)
GOLDAMMER,46839,427,0.16,82127.65,97.19,0.00,(S),(S),1.87,(S)
GOUGEON,46839,427,0.16,82127.81,96.72,(S),(S),1.41,(S),(S)
GRANITO,46839,427,0.16,82127.96,92.27,(S),(S),1.17,1.87,3.51
GRASSIA,46839,427,0.16,82128.12,95.55,(S),(S),0.00,1.64,2.34
HAUSERMAN,46839,427,0.16,82128.28,96.72,(S),(S),0.00,1.17,1.87
HELLAMS,46839,427,0.16,82128.44,61.12,36.53,(S),0.00,(S),1.64
HOPKE,46839,427,0.16,82128.60,99.06,0.00,(S),0.00,(S),(S)
HOREN,46839,427,0.16,82128.75,94.38,1.87,(S),(S),2.34,(S)
IDROVO,46839,427,0.16,82128.91,3.51,(S),0.00,0.00,(S),95.55
IWAN,46839,427,0.16,82129.07,93.91,(S),3.98,(S),1.41,0.00
JANNING,46839,427,0.16,82129.23,98.59,(S),0.00,0.00,(S),(S)
JARRY,46839,427,0.16,82129.39,89.93,3.51,1.17,1.17,1.17,3.04
JUTTE,46839,427,0.16,82129.55,97.19,1.41,(S),0.00,(S),(S)
KAFFENBERGER,46839,427,0.16,82129.70,97.42,(S),(S),0.00,1.17,1.17
KEAS,46839,427,0.16,82129.86,89.46,3.51,0.00,1.64,1.87,3.51
KICHLINE,46839,427,0.16,82130.02,99.06,(S),(S),0.00,0.00,(S)
KIMOTO,46839,427,0.16,82130.18,7.26,(S),81.26,0.00,9.84,(S)
KOLODNY,46839,427,0.16,82130.34,96.96,(S),0.00,0.00,1.64,(S)
KOPPES,46839,427,0.16,82130.50,97.19,0.00,(S),(S),(S),(S)
KORTUM,46839,427,0.16,82130.65,96.25,(S),(S),(S),(S),(S)
LAFEVERS,46839,427,0.16,82130.81,95.08,(S),(S),1.41,2.11,(S)
LINA,46839,427,0.16,82130.97,55.97,2.11,21.08,(S),(S),18.50
LODI,46839,427,0.16,82131.13,80.33,(S),13.11,(S),3.28,2.81
LONGTON,46839,427,0.16,82131.29,93.44,(S),0.00,(S),2.34,3.51
LUDKE,46839,427,0.16,82131.45,96.72,(S),(S),0.00,(S),1.64
MAMON,46839,427,0.16,82131.60,35.36,45.20,13.58,(S),(S),2.58
MANGANELLI,46839,427,0.16,82131.76,95.55,(S),(S),0.00,2.11,1.64
MCCUAN,46839,427,0.16,82131.92,95.08,(S),(S),(S),2.81,(S)
MEGGETT,46839,427,0.16,82132.08,11.24,86.18,(S),0.00,1.64,(S)
MERRYFIELD,46839,427,0.16,82132.24,95.55,(S),(S),(S),1.17,2.11
MEZQUITA,46839,427,0.16,82132.40,7.73,(S),0.00,(S),(S),90.63
MORANDI,46839,427,0.16,82132.55,91.10,(S),(S),0.00,1.41,6.32
MORDAN,46839,427,0.16,82132.71,68.38,5.62,(S),0.00,(S),25.53
NEIBAUER,46839,427,0.16,82132.87,96.49,(S),(S),(S),(S),1.87
ORAN,46839,427,0.16,82133.03,83.37,(S),3.04,(S),3.98,8.20
OZAETA,46839,427,0.16,82133.19,5.62,(S),12.41,(S),3.75,74.94
PACHA,46839,427,0.16,82133.35,88.99,(S),2.58,(S),2.58,5.62
PALESE,46839,427,0.16,82133.50,97.66,(S),(S),0.00,0.00,1.87
PERALA,46839,427,0.16,82133.66,94.61,(S),2.11,0.00,(S),2.58
PETTERS,46839,427,0.16,82133.82,83.84,11.24,0.00,(S),(S),3.51
PHETTEPLACE,46839,427,0.16,82133.98,96.96,0.00,0.00,(S),(S),1.87
PISARCIK,46839,427,0.16,82134.14,97.19,(S),(S),(S),(S),(S)
POBANZ,46839,427,0.16,82134.29,96.02,(S),(S),(S),1.17,(S)
POMMER,46839,427,0.16,82134.45,96.96,(S),(S),1.87,(S),(S)
PONTRELLI,46839,427,0.16,82134.61,91.57,(S),1.17,(S),2.34,4.45
PRABHAKAR,46839,427,0.16,82134.77,3.75,(S),91.33,0.00,4.22,(S)
RAMNATH,46839,427,0.16,82134.93,4.68,20.14,44.96,2.58,26.23,1.41
RAMNAUTH,46839,427,0.16,82135.09,2.34,9.13,32.55,2.81,48.71,4.45
REHMANN,46839,427,0.16,82135.24,94.15,(S),(S),0.00,1.87,3.51
RENA,46839,427,0.16,82135.40,30.44,10.07,9.13,(S),(S),45.67
ROEHRS,46839,427,0.16,82135.56,98.59,0.00,0.00,0.00,(S),(S)
SCHEUNEMANN,46839,427,0.16,82135.72,96.02,(S),(S),0.00,(S),2.34
SCHUL,46839,427,0.16,82135.88,98.59,0.00,(S),0.00,(S),(S)
SEVERINI,46839,427,0.16,82136.04,92.97,(S),(S),0.00,1.41,5.15
SKALLA,46839,427,0.16,82136.19,93.91,(S),1.41,2.11,(S),1.87
SLABACH,46839,427,0.16,82136.35,99.06,0.00,0.00,0.00,(S),(S)
SRINIVAS,46839,427,0.16,82136.51,3.28,(S),93.21,(S),1.64,1.41
STADTMILLER,46839,427,0.16,82136.67,98.13,(S),(S),(S),(S),(S)
STANBROUGH,46839,427,0.16,82136.83,92.27,2.34,0.00,1.87,1.41,2.11
STEINMILLER,46839,427,0.16,82136.99,98.36,0.00,(S),0.00,(S),(S)
SUCHARSKI,46839,427,0.16,82137.14,96.96,0.00,(S),(S),(S),1.87
TIJERINO,46839,427,0.16,82137.30,3.75,1.64,(S),0.00,(S),93.91
TRENTMAN,46839,427,0.16,82137.46,98.59,(S),0.00,0.00,(S),(S)
TRINKA,46839,427,0.16,82137.62,97.19,(S),(S),0.00,(S),(S)
TUTTEROW,46839,427,0.16,82137.78,98.13,(S),0.00,0.00,(S),1.17
VARI,46839,427,0.16,82137.94,95.55,(S),2.11,(S),(S),1.17
VORWERK,46839,427,0.16,82138.09,98.13,0.00,1.17,(S),(S),(S)
WA,46839,427,0.16,82138.25,28.10,10.07,56.91,(S),3.28,(S)
WAHLERT,46839,427,0.16,82138.41,97.66,0.00,(S),(S),(S),(S)
WENCE,46839,427,0.16,82138.57,46.60,(S),(S),(S),1.41,50.35
WHEATCRAFT,46839,427,0.16,82138.73,96.96,0.00,(S),(S),(S),1.64
ZEFF,46839,427,0.16,82138.89,96.72,(S),(S),0.00,(S),2.11
ALIC,46944,426,0.16,82139.04,82.63,2.82,(S),0.00,13.85,(S)
ANAGNOS,46944,426,0.16,82139.20,96.71,0.00,0.00,0.00,1.64,1.64
ANDONIAN,46944,426,0.16,82139.36,95.31,(S),1.17,1.17,1.41,(S)
ARMENTOR,46944,426,0.16,82139.52,97.65,(S),(S),0.00,(S),(S)
ARVAYO,46944,426,0.16,82139.67,2.58,0.00,0.00,(S),(S),96.48
ASAI,46944,426,0.16,82139.83,6.10,(S),86.38,(S),5.87,1.17
BABY,46944,426,0.16,82139.99,26.06,5.16,59.15,(S),6.57,(S)
BEALES,46944,426,0.16,82140.15,90.38,5.16,(S),(S),1.64,1.17
BIENVENUE,46944,426,0.16,82140.31,86.38,7.51,(S),(S),2.35,2.82
BIHL,46944,426,0.16,82140.46,88.26,0.00,2.11,0.00,1.17,8.45
CANARD,46944,426,0.16,82140.62,89.20,2.11,0.00,6.81,1.88,0.00
CUTAIA,46944,426,0.16,82140.78,90.61,(S),0.00,1.17,(S),7.28
DARBYSHIRE,46944,426,0.16,82140.94,95.07,0.00,1.41,0.00,1.64,1.88
DARJI,46944,426,0.16,82141.10,(S),(S),93.66,0.00,4.46,(S)
DEEG,46944,426,0.16,82141.25,97.89,0.00,(S),(S),1.17,(S)
DELSANTO,46944,426,0.16,82141.41,95.77,(S),(S),0.00,1.17,2.58
DEUTCH,46944,426,0.16,82141.57,98.12,(S),(S),0.00,(S),(S)
DOMAGALSKI,46944,426,0.16,82141.73,95.07,0.00,(S),(S),(S),3.29
DROGE,46944,426,0.16,82141.89,95.31,(S),1.88,(S),1.64,(S)
EMME,46944,426,0.16,82142.04,96.71,(S),(S),(S),(S),1.17
ESTENSON,46944,426,0.16,82142.20,96.01,0.00,(S),(S),2.11,(S)
FINKENBINDER,46944,426,0.16,82142.36,97.42,0.00,(S),(S),(S),1.64
FLENNER,46944,426,0.16,82142.52,96.48,(S),0.00,(S),(S),2.11
GABORIAULT,46944,426,0.16,82142.68,97.42,0.00,(S),(S),1.64,(S)
GAIDA,46944,426,0.16,82142.83,96.95,(S),0.00,(S),1.41,(S)
GINER,46944,426,0.16,82142.99,34.74,2.58,3.76,(S),(S),58.69
GLADD,46944,426,0.16,82143.15,88.03,(S),0.00,8.22,2.58,(S)
GUETTLER,46944,426,0.16,82143.31,98.12,(S),0.00,(S),1.17,0.00
GUGGISBERG,46944,426,0.16,82143.46,98.59,(S),0.00,0.00,(S),(S)
GUIER,46944,426,0.16,82143.62,97.18,(S),(S),(S),(S),1.41
HABENICHT,46944,426,0.16,82143.78,96.95,(S),(S),0.00,(S),1.41
HEININGER,46944,426,0.16,82143.94,97.89,(S),0.00,(S),(S),1.17
HELFMAN,46944,426,0.16,82144.10,96.48,(S),(S),0.00,(S),1.64
HISCOX,46944,426,0.16,82144.25,97.42,(S),0.00,0.00,1.17,(S)
HOLTORF,46944,426,0.16,82144.41,95.31,(S),(S),0.00,1.17,3.05
HOVIOUS,46944,426,0.16,82144.57,97.18,(S),(S),0.00,1.17,1.41
JUUL,46944,426,0.16,82144.73,93.43,(S),1.41,(S),1.88,2.35
KADRI,46944,426,0.16,82144.89,46.48,5.87,33.57,0.00,9.86,4.23
KASTENS,46944,426,0.16,82145.04,98.83,0.00,0.00,0.00,0.00,1.17
