name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
HOSAN,149328,101,0.04,89683.22,47.52,16.83,9.90,(S),12.87,(S)
HOUGHTELING,149328,101,0.04,89683.25,94.06,(S),0.00,0.00,4.95,(S)
HOVEKAMP,149328,101,0.04,89683.29,99.00,0.00,0.00,0.00,0.00,0.00
HOWRIGAN,149328,101,0.04,89683.33,97.03,0.00,(S),0.00,(S),0.00
HOYETT,149328,101,0.04,89683.37,4.95,90.10,0.00,0.00,4.95,0.00
HUBERTS,149328,101,0.04,89683.40,97.03,0.00,0.00,0.00,(S),(S)
HVEZDA,149328,101,0.04,89683.44,77.23,0.00,0.00,15.84,(S),(S)
IADICICCO,149328,101,0.04,89683.48,99.01,0.00,0.00,(S),0.00,(S)
IAMELE,149328,101,0.04,89683.52,97.03,0.00,0.00,0.00,(S),(S)
IANNACCI,149328,101,0.04,89683.55,99.01,(S),0.00,0.00,0.00,(S)
IDELSON,149328,101,0.04,89683.59,97.03,0.00,0.00,(S),0.00,(S)
IDRIZI,149328,101,0.04,89683.63,90.10,0.00,0.00,0.00,9.90,0.00
ILLAN,149328,101,0.04,89683.67,10.89,0.00,0.00,0.00,0.00,89.11
IMBERY,149328,101,0.04,89683.70,97.03,(S),0.00,0.00,0.00,(S)
IMMLER,149328,101,0.04,89683.74,98.02,0.00,0.00,0.00,(S),(S)
IMSDAHL,149328,101,0.04,89683.78,93.07,(S),0.00,0.00,(S),5.94
INDERMILL,149328,101,0.04,89683.82,94.06,(S),(S),0.00,(S),(S)
INDIHAR,149328,101,0.04,89683.85,93.07,0.00,0.00,0.00,(S),(S)
INGAMELLS,149328,101,0.04,89683.89,93.07,0.00,(S),0.00,(S),(S)
INOCENTES,149328,101,0.04,89683.93,5.94,(S),85.15,0.00,(S),6.93
ISHINO,149328,101,0.04,89683.97,4.95,0.00,85.15,0.00,9.90,0.00
IZAK,149328,101,0.04,89684.00,94.06,(S),0.00,(S),(S),(S)
IZELL,149328,101,0.04,89684.04,93.07,6.93,0.00,0.00,0.00,0.00
JANCE,149328,101,0.04,89684.08,83.17,(S),10.89,0.00,0.00,(S)
JAPS,149328,101,0.04,89684.12,99.00,0.00,0.00,0.00,0.00,0.00
JEANFELIX,149328,101,0.04,89684.15,0.00,89.11,(S),0.00,7.92,(S)
JEMIOLO,149328,101,0.04,89684.19,98.02,0.00,(S),0.00,(S),0.00
JENEI,149328,101,0.04,89684.23,99.01,0.00,0.00,0.00,(S),(S)
JEWEII,149328,101,0.04,89684.27,89.11,8.91,0.00,0.00,(S),(S)
JEZIORO,149328,101,0.04,89684.30,98.02,0.00,0.00,(S),0.00,(S)
JOBLIN,149328,101,0.04,89684.34,86.14,0.00,0.00,(S),(S),11.88
JOG,149328,101,0.04,89684.38,37.62,4.95,52.48,0.00,(S),(S)
JOHNSONBEY,149328,101,0.04,89684.42,0.00,71.29,14.85,(S),11.88,(S)
JONEN,149328,101,0.04,89684.45,91.09,5.94,(S),0.00,(S),0.00
JUBIC,149328,101,0.04,89684.49,99.01,(S),0.00,0.00,0.00,(S)
JULIUSSEN,149328,101,0.04,89684.53,71.29,0.00,0.00,25.74,(S),(S)
JUNEMANN,149328,101,0.04,89684.56,96.04,0.00,(S),0.00,(S),(S)
JURGEN,149328,101,0.04,89684.60,81.19,15.84,(S),0.00,0.00,(S)
KAAPANA,149328,101,0.04,89684.64,10.89,0.00,58.42,0.00,21.78,8.91
KABBARA,149328,101,0.04,89684.68,85.15,4.95,(S),0.00,(S),6.93
KADET,149328,101,0.04,89684.71,81.19,(S),0.00,(S),6.93,5.94
KAHRIG,149328,101,0.04,89684.75,99.00,0.00,0.00,0.00,0.00,0.00
KAJFASZ,149328,101,0.04,89684.79,99.00,0.00,0.00,0.00,0.00,0.00
KALBFELL,149328,101,0.04,89684.83,92.08,(S),0.00,0.00,4.95,(S)
KALET,149328,101,0.04,89684.86,99.00,0.00,0.00,0.00,0.00,0.00
KALSTAD,149328,101,0.04,89684.90,95.05,0.00,0.00,0.00,0.00,4.95
KAMOWSKI,149328,101,0.04,89684.94,99.01,(S),0.00,0.00,0.00,(S)
KAPIT,149328,101,0.04,89684.98,99.00,0.00,0.00,0.00,0.00,0.00
KARKLINS,149328,101,0.04,89685.01,99.00,0.00,0.00,0.00,0.00,0.00
KARPINEN,149328,101,0.04,89685.05,96.04,0.00,(S),0.00,(S),0.00
KAUNITZ,149328,101,0.04,89685.09,94.06,0.00,(S),0.00,(S),(S)
KEBLISH,149328,101,0.04,89685.13,90.10,0.00,(S),(S),(S),4.95
KEHAGIAS,149328,101,0.04,89685.16,94.06,0.00,0.00,0.00,(S),(S)
KELHOFFER,149328,101,0.04,89685.20,99.00,0.00,0.00,0.00,0.00,0.00
KENOL,149328,101,0.04,89685.24,8.91,80.20,(S),0.00,(S),4.95
KEPICS,149328,101,0.04,89685.28,96.04,0.00,(S),0.00,(S),0.00
KERKEMEYER,149328,101,0.04,89685.31,97.03,0.00,0.00,0.00,(S),(S)
KERLER,149328,101,0.04,89685.35,97.03,0.00,0.00,0.00,(S),(S)
KESHNER,149328,101,0.04,89685.39,97.03,0.00,0.00,0.00,(S),(S)
KHADEMI,149328,101,0.04,89685.43,92.08,(S),0.00,0.00,6.93,(S)
KHARCHENKO,149328,101,0.04,89685.46,91.09,0.00,0.00,0.00,8.91,0.00
KIEWRA,149328,101,0.04,89685.50,97.03,0.00,(S),0.00,0.00,(S)
KILCLINE,149328,101,0.04,89685.54,96.04,(S),0.00,0.00,0.00,(S)
KILICHOWSKI,149328,101,0.04,89685.58,93.07,0.00,(S),0.00,5.94,(S)
KILKEARY,149328,101,0.04,89685.61,99.01,0.00,0.00,0.00,(S),(S)
KIPPENBROCK,149328,101,0.04,89685.65,98.02,(S),0.00,0.00,0.00,(S)
KLAFKA,149328,101,0.04,89685.69,99.01,(S),0.00,0.00,0.00,(S)
KLAM,149328,101,0.04,89685.73,74.26,(S),15.84,0.00,5.94,(S)
KLAYBOR,149328,101,0.04,89685.76,96.04,0.00,0.00,0.00,(S),(S)
KLEINHAUS,149328,101,0.04,89685.80,93.07,0.00,(S),(S),(S),(S)
KLEMCZAK,149328,101,0.04,89685.84,99.00,0.00,0.00,0.00,0.00,0.00
KLENSKE,149328,101,0.04,89685.88,93.07,0.00,(S),0.00,4.95,(S)
KLITZNER,149328,101,0.04,89685.91,98.02,0.00,(S),0.00,0.00,(S)
KLODA,149328,101,0.04,89685.95,96.04,(S),0.00,0.00,0.00,(S)
KLUZAK,149328,101,0.04,89685.99,99.00,0.00,0.00,0.00,0.00,0.00
KNAKAL,149328,101,0.04,89686.03,99.00,0.00,0.00,0.00,0.00,0.00
KNEAFSEY,149328,101,0.04,89686.06,99.01,0.00,(S),0.00,0.00,(S)
KNEFEL,149328,101,0.04,89686.10,95.05,(S),(S),0.00,0.00,(S)
KNOROWSKI,149328,101,0.04,89686.14,98.02,0.00,0.00,0.00,(S),(S)
KOBASHI,149328,101,0.04,89686.17,4.95,(S),86.14,0.00,(S),4.95
KOKSAL,149328,101,0.04,89686.21,85.15,(S),0.00,0.00,12.87,(S)
KOLARICH,149328,101,0.04,89686.25,98.02,(S),0.00,0.00,0.00,(S)
KONECZNY,149328,101,0.04,89686.29,99.00,0.00,0.00,0.00,0.00,0.00
KONKE,149328,101,0.04,89686.32,97.03,(S),0.00,0.00,(S),(S)
KONSTANTY,149328,101,0.04,89686.36,97.03,0.00,(S),0.00,0.00,(S)
KORISH,149328,101,0.04,89686.40,99.00,0.00,0.00,0.00,0.00,0.00
KORSLUND,149328,101,0.04,89686.44,97.03,0.00,0.00,0.00,(S),(S)
KOSLAN,149328,101,0.04,89686.47,96.04,(S),0.00,0.00,(S),(S)
KOSTADINOV,149328,101,0.04,89686.51,95.05,0.00,0.00,0.00,(S),(S)
KOVALOVSKY,149328,101,0.04,89686.55,97.03,(S),0.00,0.00,0.00,(S)
KOX,149328,101,0.04,89686.59,79.21,12.87,(S),0.00,(S),(S)
KRICHMAR,149328,101,0.04,89686.62,99.01,(S),0.00,0.00,0.00,(S)
KRIEBLE,149328,101,0.04,89686.66,98.02,(S),0.00,0.00,0.00,(S)
KROFFT,149328,101,0.04,89686.70,97.03,(S),0.00,0.00,0.00,(S)
KRONMAN,149328,101,0.04,89686.74,96.04,(S),0.00,0.00,0.00,(S)
KRUCKMAN,149328,101,0.04,89686.77,99.01,(S),0.00,0.00,0.00,(S)
KRUMROY,149328,101,0.04,89686.81,97.03,0.00,0.00,0.00,(S),(S)
KRUMSIEK,149328,101,0.04,89686.85,97.03,0.00,0.00,0.00,(S),(S)
KUAMME,149328,101,0.04,89686.89,91.09,(S),0.00,7.92,0.00,(S)
KUELKER,149328,101,0.04,89686.92,98.02,(S),0.00,0.00,0.00,(S)
KUERSCHNER,149328,101,0.04,89686.96,94.06,0.00,0.00,(S),(S),0.00
KUKLEWICZ,149328,101,0.04,89687.00,99.01,0.00,0.00,(S),0.00,(S)
KUKOR,149328,101,0.04,89687.04,95.05,(S),(S),0.00,0.00,(S)
KUMRO,149328,101,0.04,89687.07,99.00,0.00,0.00,0.00,0.00,0.00
KUNBERGER,149328,101,0.04,89687.11,98.02,0.00,0.00,0.00,(S),(S)
KUNTER,149328,101,0.04,89687.15,80.20,12.87,(S),0.00,(S),(S)
KURKIEWICZ,149328,101,0.04,89687.19,94.06,(S),0.00,0.00,(S),(S)
KURZENDOERFER,149328,101,0.04,89687.22,98.02,0.00,(S),0.00,0.00,(S)
KUSTIN,149328,101,0.04,89687.26,95.05,0.00,(S),0.00,0.00,(S)
KUYERS,149328,101,0.04,89687.30,97.03,0.00,(S),0.00,(S),0.00
KYNERD,149328,101,0.04,89687.34,88.12,6.93,0.00,0.00,0.00,4.95
KYRIAKAKIS,149328,101,0.04,89687.37,92.08,(S),0.00,0.00,(S),5.94
LABOISSONNIERE,149328,101,0.04,89687.41,98.02,(S),0.00,0.00,0.00,(S)
LABONTY,149328,101,0.04,89687.45,91.09,0.00,(S),(S),(S),4.95
LAGANIERE,149328,101,0.04,89687.49,96.04,0.00,0.00,0.00,(S),(S)
LAHRS,149328,101,0.04,89687.52,98.02,(S),(S),0.00,0.00,0.00
LAMANSKY,149328,101,0.04,89687.56,92.08,0.00,0.00,(S),(S),4.95
LANIG,149328,101,0.04,89687.60,89.11,7.92,0.00,0.00,(S),(S)
LAPEYROLERIE,149328,101,0.04,89687.64,49.50,40.59,(S),0.00,5.94,(S)
LASILOO,149328,101,0.04,89687.67,(S),0.00,0.00,92.08,(S),(S)
LASSANDRO,149328,101,0.04,89687.71,97.03,0.00,0.00,(S),0.00,(S)
LATRAILLE,149328,101,0.04,89687.75,77.23,(S),0.00,13.86,(S),4.95
LAUGHY,149328,101,0.04,89687.78,96.04,0.00,(S),0.00,0.00,(S)
LAURENZ,149328,101,0.04,89687.82,80.20,(S),(S),5.94,(S),7.92
LAUSH,149328,101,0.04,89687.86,96.04,0.00,(S),0.00,0.00,(S)
LAZAN,149328,101,0.04,89687.90,95.05,(S),0.00,0.00,(S),0.00
LAZEWSKI,149328,101,0.04,89687.93,93.07,(S),(S),0.00,0.00,5.94
LEATCH,149328,101,0.04,89687.97,32.67,67.33,0.00,0.00,0.00,0.00
LEEVY,149328,101,0.04,89688.01,52.48,44.55,(S),0.00,0.00,(S)
LEGION,149328,101,0.04,89688.05,22.77,65.35,7.92,0.00,(S),(S)
LEIBBRAND,149328,101,0.04,89688.08,98.02,0.00,0.00,0.00,(S),(S)
LEICHTLE,149328,101,0.04,89688.12,72.28,(S),(S),0.00,0.00,24.75
LEIH,149328,101,0.04,89688.16,94.06,(S),(S),0.00,(S),0.00
LEMANN,149328,101,0.04,89688.20,94.06,(S),(S),0.00,0.00,(S)
LEMARBE,149328,101,0.04,89688.23,93.07,(S),(S),0.00,0.00,4.95
LENGKEEK,149328,101,0.04,89688.27,98.02,0.00,0.00,(S),0.00,(S)
LENKNER,149328,101,0.04,89688.31,99.00,0.00,0.00,0.00,0.00,0.00
LENY,149328,101,0.04,89688.35,76.24,17.82,(S),0.00,0.00,(S)
LEPPINK,149328,101,0.04,89688.38,99.01,0.00,(S),0.00,0.00,(S)
LERE,149328,101,0.04,89688.42,93.07,4.95,0.00,0.00,(S),(S)
LERG,149328,101,0.04,89688.46,98.02,(S),0.00,0.00,0.00,(S)
LERVICK,149328,101,0.04,89688.50,99.00,0.00,0.00,0.00,0.00,0.00
LESHE,149328,101,0.04,89688.53,97.03,(S),0.00,0.00,0.00,(S)
LEUTERIO,149328,101,0.04,89688.57,7.92,0.00,89.11,0.00,(S),(S)
LIETHEN,149328,101,0.04,89688.61,99.00,0.00,0.00,0.00,0.00,0.00
LIPPART,149328,101,0.04,89688.65,97.03,(S),0.00,0.00,(S),0.00
LIPTOCK,149328,101,0.04,89688.68,97.03,0.00,0.00,0.00,(S),(S)
LIVAR,149328,101,0.04,89688.72,15.84,(S),(S),0.00,0.00,82.18
LOADMAN,149328,101,0.04,89688.76,99.00,0.00,0.00,0.00,0.00,0.00
LOCKHEAD,149328,101,0.04,89688.80,94.06,(S),0.00,4.95,0.00,(S)
LOFGRAN,149328,101,0.04,89688.83,99.01,(S),0.00,0.00,0.00,(S)
LOMANNO,149328,101,0.04,89688.87,99.00,0.00,0.00,0.00,0.00,0.00
LOMPREY,149328,101,0.04,89688.91,98.02,0.00,(S),0.00,0.00,(S)
LONGUSKI,149328,101,0.04,89688.95,99.01,(S),0.00,0.00,0.00,(S)
LONKER,149328,101,0.04,89688.98,99.00,0.00,0.00,0.00,0.00,0.00
LORENZON,149328,101,0.04,89689.02,99.01,0.00,0.00,0.00,(S),(S)
LORSCHEIDER,149328,101,0.04,89689.06,97.03,(S),0.00,0.00,0.00,(S)
LOUTZENHEISER,149328,101,0.04,89689.10,95.05,0.00,(S),(S),0.00,(S)
LOVENBURG,149328,101,0.04,89689.13,97.03,0.00,(S),0.00,0.00,(S)
LOXTERMAN,149328,101,0.04,89689.17,98.02,(S),0.00,0.00,0.00,(S)
LUCKEL,149328,101,0.04,89689.21,99.00,0.00,0.00,0.00,0.00,0.00
LUITHLE,149328,101,0.04,89689.24,99.01,(S),0.00,0.00,0.00,(S)
LUMAGUI,149328,101,0.04,89689.28,5.94,0.00,92.08,0.00,(S),(S)
LUTOSTANSKI,149328,101,0.04,89689.32,94.06,0.00,0.00,0.00,(S),(S)
LUZUNARIS,149328,101,0.04,89689.36,9.90,4.95,(S),0.00,(S),84.16
MACCANI,149328,101,0.04,89689.39,95.05,(S),(S),0.00,(S),(S)
MACCOLLUM,149328,101,0.04,89689.43,99.00,0.00,0.00,0.00,0.00,0.00
MACHNIAK,149328,101,0.04,89689.47,97.03,0.00,0.00,0.00,(S),(S)
MACHOLD,149328,101,0.04,89689.51,99.01,0.00,0.00,0.00,(S),(S)
MACKOOL,149328,101,0.04,89689.54,98.02,0.00,0.00,(S),0.00,(S)
MAETZOLD,149328,101,0.04,89689.58,97.03,0.00,(S),0.00,0.00,(S)
MAGGETTI,149328,101,0.04,89689.62,91.09,0.00,0.00,(S),6.93,(S)
MAGNE,149328,101,0.04,89689.66,86.14,5.94,(S),0.00,(S),5.94
MAGULA,149328,101,0.04,89689.69,92.08,(S),(S),0.00,(S),(S)
MAHABEER,149328,101,0.04,89689.73,0.00,37.62,20.79,(S),37.62,(S)
MALSKY,149328,101,0.04,89689.77,98.02,0.00,(S),0.00,0.00,(S)
MANGELLI,149328,101,0.04,89689.81,99.00,0.00,0.00,0.00,0.00,0.00
MANOWN,149328,101,0.04,89689.84,94.06,(S),(S),0.00,0.00,4.95
MARLAY,149328,101,0.04,89689.88,95.05,0.00,0.00,0.00,0.00,4.95
MAROK,149328,101,0.04,89689.92,78.22,0.00,17.82,0.00,(S),(S)
MARTIJA,149328,101,0.04,89689.96,5.94,0.00,57.43,0.00,4.95,31.68
MASSACHI,149328,101,0.04,89689.99,97.03,0.00,(S),0.00,(S),0.00
MASSANOVA,149328,101,0.04,89690.03,99.00,0.00,0.00,0.00,0.00,0.00
MASSONG,149328,101,0.04,89690.07,98.02,0.00,(S),0.00,0.00,(S)
MASTRIA,149328,101,0.04,89690.11,99.01,0.00,0.00,0.00,(S),(S)
MASTROBERTI,149328,101,0.04,89690.14,98.02,(S),0.00,0.00,0.00,(S)
MATULLO,149328,101,0.04,89690.18,96.04,(S),0.00,0.00,0.00,(S)
MAYAR,149328,101,0.04,89690.22,51.49,(S),15.84,(S),20.79,10.89
MAYLEN,149328,101,0.04,89690.26,84.16,(S),0.00,12.87,0.00,(S)
MAZION,149328,101,0.04,89690.29,14.85,82.18,0.00,0.00,(S),(S)
MCANALLEY,149328,101,0.04,89690.33,98.02,0.00,0.00,0.00,(S),(S)
MCCANDIES,149328,101,0.04,89690.37,6.93,92.08,0.00,(S),0.00,(S)
MCCLANHAN,149328,101,0.04,89690.41,92.08,(S),0.00,(S),0.00,(S)
MCDERMEIT,149328,101,0.04,89690.44,96.04,0.00,0.00,0.00,(S),(S)
MCGONEGLE,149328,101,0.04,89690.48,97.03,(S),0.00,0.00,0.00,(S)
MCILHENNEY,149328,101,0.04,89690.52,99.00,0.00,0.00,0.00,0.00,0.00
MCREAVY,149328,101,0.04,89690.56,99.00,0.00,0.00,0.00,0.00,0.00
MCSPIRIT,149328,101,0.04,89690.59,99.00,0.00,0.00,0.00,0.00,0.00
MEBRUER,149328,101,0.04,89690.63,99.00,0.00,0.00,0.00,0.00,0.00
MEGENITY,149328,101,0.04,89690.67,93.07,0.00,0.00,0.00,0.00,6.93
MEIRICK,149328,101,0.04,89690.71,99.00,0.00,0.00,0.00,0.00,0.00
MELLUSI,149328,101,0.04,89690.74,99.00,0.00,0.00,0.00,0.00,0.00
MELRATH,149328,101,0.04,89690.78,98.02,0.00,(S),0.00,0.00,(S)
MENDYKA,149328,101,0.04,89690.82,97.03,(S),(S),0.00,0.00,(S)
MERLOTTI,149328,101,0.04,89690.85,91.09,0.00,0.00,0.00,0.00,8.91
MESTDAGH,149328,101,0.04,89690.89,99.00,0.00,0.00,0.00,0.00,0.00
MESTROVICH,149328,101,0.04,89690.93,92.08,0.00,(S),0.00,6.93,(S)
MEULEMAN,149328,101,0.04,89690.97,94.06,0.00,0.00,0.00,(S),(S)
MEULER,149328,101,0.04,89691.00,99.01,(S),0.00,0.00,0.00,(S)
MIATA,149328,101,0.04,89691.04,93.07,(S),(S),0.00,0.00,(S)
MICTHELL,149328,101,0.04,89691.08,35.64,62.38,0.00,0.00,(S),(S)
MIHAILOVIC,149328,101,0.04,89691.12,95.05,0.00,0.00,0.00,(S),(S)
MIKOLA,149328,101,0.04,89691.15,96.04,(S),(S),0.00,0.00,0.00
MILLEVOI,149328,101,0.04,89691.19,97.03,0.00,0.00,0.00,(S),(S)
MINALGA,149328,101,0.04,89691.23,99.01,0.00,0.00,0.00,(S),(S)
MIRKES,149328,101,0.04,89691.27,93.07,0.00,0.00,(S),(S),(S)
MIRVIS,149328,101,0.04,89691.30,96.04,(S),0.00,0.00,0.00,(S)
MISICKA,149328,101,0.04,89691.34,97.03,0.00,(S),0.00,(S),0.00
MISKOV,149328,101,0.04,89691.38,85.15,(S),0.00,0.00,11.88,(S)
MISNIK,149328,101,0.04,89691.42,95.05,0.00,0.00,0.00,4.95,0.00
MITE,149328,101,0.04,89691.45,38.61,10.89,0.00,0.00,0.00,50.50
MIZOKAMI,149328,101,0.04,89691.49,4.95,0.00,74.26,0.00,4.95,15.84
MIZYED,149328,101,0.04,89691.53,71.29,(S),7.92,0.00,15.84,(S)
MJOEN,149328,101,0.04,89691.57,96.04,(S),0.00,0.00,(S),0.00
MODJESKA,149328,101,0.04,89691.60,83.17,0.00,(S),(S),5.94,6.93
MOENTMANN,149328,101,0.04,89691.64,98.02,0.00,0.00,(S),0.00,(S)
MOGARD,149328,101,0.04,89691.68,99.01,0.00,(S),0.00,0.00,(S)
MOHAMADI,149328,101,0.04,89691.72,70.30,0.00,(S),0.00,24.75,(S)
MOHLMANN,149328,101,0.04,89691.75,94.06,0.00,0.00,0.00,(S),(S)
MOLOSKY,149328,101,0.04,89691.79,99.01,(S),0.00,0.00,0.00,(S)
MONAN,149328,101,0.04,89691.83,84.16,5.94,(S),0.00,(S),6.93
MOOLE,149328,101,0.04,89691.87,49.50,42.57,4.95,(S),(S),0.00
MOORHOUS,149328,101,0.04,89691.90,99.01,0.00,0.00,0.00,(S),(S)
MOSCARDINI,149328,101,0.04,89691.94,90.10,0.00,(S),0.00,4.95,(S)
MOSLEH,149328,101,0.04,89691.98,68.32,5.94,7.92,(S),14.85,(S)
MOSQUEIRA,149328,101,0.04,89692.02,21.78,(S),0.00,0.00,(S),77.23
MOTHERSILL,149328,101,0.04,89692.05,18.81,79.21,0.00,0.00,(S),(S)
MOUGH,149328,101,0.04,89692.09,99.01,(S),0.00,0.00,0.00,(S)
MOUHOT,149328,101,0.04,89692.13,98.02,0.00,0.00,(S),0.00,(S)
MOURAO,149328,101,0.04,89692.17,83.17,0.00,0.00,0.00,7.92,8.91
MOURO,149328,101,0.04,89692.20,75.25,(S),(S),0.00,6.93,14.85
MOUSTAKIS,149328,101,0.04,89692.24,93.07,(S),0.00,0.00,(S),(S)
MRVA,149328,101,0.04,89692.28,93.07,(S),(S),0.00,4.95,0.00
MUDGET,149328,101,0.04,89692.32,80.20,(S),(S),0.00,8.91,7.92
MUENNICH,149328,101,0.04,89692.35,97.03,0.00,0.00,0.00,(S),(S)
MURTISHAW,149328,101,0.04,89692.39,93.07,(S),0.00,0.00,(S),5.94
MUTHART,149328,101,0.04,89692.43,99.01,0.00,0.00,0.00,(S),(S)
MUTT,149328,101,0.04,89692.46,55.45,(S),7.92,0.00,(S),31.68
MUTTART,149328,101,0.04,89692.50,98.02,0.00,(S),0.00,0.00,(S)
MUZYK,149328,101,0.04,89692.54,99.00,0.00,0.00,0.00,0.00,0.00
MYKYTIUK,149328,101,0.04,89692.58,97.03,0.00,(S),(S),0.00,(S)
NAGELL,149328,101,0.04,89692.61,95.05,0.00,(S),0.00,(S),(S)
NAIN,149328,101,0.04,89692.65,45.54,(S),42.57,0.00,4.95,(S)
NAOR,149328,101,0.04,89692.69,94.06,(S),(S),0.00,0.00,4.95
NAPUE,149328,101,0.04,89692.73,5.94,85.15,0.00,0.00,8.91,0.00
NAVAIRA,149328,101,0.04,89692.76,7.92,0.00,0.00,0.00,0.00,92.08
NAYEEM,149328,101,0.04,89692.80,6.93,(S),81.19,0.00,9.90,(S)
NEASHAM,149328,101,0.04,89692.84,97.03,0.00,0.00,(S),0.00,(S)
NEBELSICK,149328,101,0.04,89692.88,99.00,0.00,0.00,0.00,0.00,0.00
NEBLINA,149328,101,0.04,89692.91,(S),0.00,0.00,10.89,(S),86.14
NEILING,149328,101,0.04,89692.95,99.00,0.00,0.00,0.00,0.00,0.00
NIELDS,149328,101,0.04,89692.99,99.01,(S),0.00,0.00,0.00,(S)
NIKITENKO,149328,101,0.04,89693.03,90.10,(S),0.00,0.00,8.91,(S)
NISIEWICZ,149328,101,0.04,89693.06,99.00,0.00,0.00,0.00,0.00,0.00
NIXA,149328,101,0.04,89693.10,94.06,(S),(S),0.00,0.00,(S)
NKANSAH,149328,101,0.04,89693.14,(S),96.04,0.00,0.00,(S),0.00
NOBE,149328,101,0.04,89693.18,59.41,0.00,36.63,0.00,(S),(S)
NOCEDA,149328,101,0.04,89693.21,14.85,0.00,36.63,(S),(S),44.55
NOETHEN,149328,101,0.04,89693.25,98.02,0.00,(S),0.00,(S),0.00
NOLLA,149328,101,0.04,89693.29,46.53,8.91,0.00,0.00,0.00,44.55
NORDBECK,149328,101,0.04,89693.33,98.02,(S),0.00,0.00,0.00,(S)
NORVEL,149328,101,0.04,89693.36,27.72,64.36,0.00,(S),(S),(S)
OAKE,149328,101,0.04,89693.40,96.04,(S),0.00,0.00,0.00,(S)
OCHART,149328,101,0.04,89693.44,26.73,(S),0.00,0.00,(S),72.28
OCTAVO,149328,101,0.04,89693.48,(S),(S),36.63,0.00,6.93,55.45
ODMARK,149328,101,0.04,89693.51,97.03,0.00,(S),0.00,(S),(S)
OERTWIG,149328,101,0.04,89693.55,99.01,0.00,0.00,0.00,(S),(S)
OGUNYEMI,149328,101,0.04,89693.59,0.00,93.07,(S),0.00,5.94,(S)
OINEIL,149328,101,0.04,89693.63,95.05,(S),0.00,(S),(S),0.00
OLDNER,149328,101,0.04,89693.66,97.03,(S),0.00,(S),0.00,0.00
OMERZA,149328,101,0.04,89693.70,98.02,(S),0.00,0.00,0.00,(S)
OMSBERG,149328,101,0.04,89693.74,97.03,0.00,0.00,(S),(S),0.00
ONDRAKO,149328,101,0.04,89693.78,95.05,0.00,(S),0.00,(S),0.00
OPALKO,149328,101,0.04,89693.81,99.01,(S),0.00,0.00,0.00,(S)
ORANTE,149328,101,0.04,89693.85,9.90,(S),50.50,0.00,(S),37.62
OREILLEY,149328,101,0.04,89693.89,92.08,(S),0.00,0.00,4.95,(S)
ORGANO,149328,101,0.04,89693.93,31.68,(S),57.43,0.00,(S),8.91
ORTIZSANCHEZ,149328,101,0.04,89693.96,(S),(S),0.00,0.00,0.00,99.01
OSADCHUK,149328,101,0.04,89694.00,97.03,0.00,0.00,0.00,(S),(S)
OSINA,149328,101,0.04,89694.04,99.01,(S),0.00,0.00,0.00,(S)
OSNATO,149328,101,0.04,89694.07,99.01,(S),0.00,0.00,0.00,(S)
OTAROLA,149328,101,0.04,89694.11,11.88,0.00,0.00,0.00,0.00,88.12
OTTELE,149328,101,0.04,89694.15,92.08,(S),0.00,0.00,(S),(S)
OTTENHEIMER,149328,101,0.04,89694.19,97.03,(S),0.00,0.00,0.00,(S)
PAGONES,149328,101,0.04,89694.22,94.06,0.00,(S),0.00,(S),(S)
PAIANO,149328,101,0.04,89694.26,97.03,0.00,0.00,(S),0.00,(S)
PAISHON,149328,101,0.04,89694.30,33.66,0.00,34.65,0.00,16.83,14.85
PAKAN,149328,101,0.04,89694.34,99.01,0.00,0.00,(S),0.00,(S)
PALETZ,149328,101,0.04,89694.37,98.02,(S),0.00,0.00,0.00,(S)
PANOSYAN,149328,101,0.04,89694.41,76.24,0.00,0.00,0.00,23.76,0.00
PANSEGRAU,149328,101,0.04,89694.45,95.05,0.00,(S),0.00,0.00,(S)
PAPAMICHAEL,149328,101,0.04,89694.49,95.05,0.00,(S),0.00,(S),0.00
PAPPADAKIS,149328,101,0.04,89694.52,93.07,0.00,(S),0.00,(S),(S)
PAPULA,149328,101,0.04,89694.56,98.02,0.00,(S),0.00,(S),0.00
PARACUELLES,149328,101,0.04,89694.60,6.93,0.00,73.27,0.00,9.90,9.90
PARELLI,149328,101,0.04,89694.64,97.03,0.00,0.00,0.00,(S),(S)
PARSONAGE,149328,101,0.04,89694.67,96.04,0.00,(S),0.00,(S),(S)
PASQUAROSA,149328,101,0.04,89694.71,99.01,0.00,0.00,0.00,(S),(S)
PATCHAN,149328,101,0.04,89694.75,98.02,(S),0.00,0.00,0.00,(S)
PATTIS,149328,101,0.04,89694.79,80.20,11.88,(S),0.00,(S),(S)
PAYNO,149328,101,0.04,89694.82,(S),85.15,0.00,0.00,(S),9.90
PECHARICH,149328,101,0.04,89694.86,99.00,0.00,0.00,0.00,0.00,0.00
PELACCIO,149328,101,0.04,89694.90,91.09,0.00,0.00,(S),6.93,(S)
PELINA,149328,101,0.04,89694.94,4.95,(S),77.23,(S),5.94,10.89
PELISH,149328,101,0.04,89694.97,99.00,0.00,0.00,0.00,0.00,0.00
PELLICIER,149328,101,0.04,89695.01,26.73,(S),(S),0.00,0.00,71.29
PELUSIO,149328,101,0.04,89695.05,97.03,0.00,0.00,0.00,(S),(S)
