name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
PENADO,48567,408,0.15,82398.20,1.96,(S),(S),(S),(S),94.85
PERLEBERG,48567,408,0.15,82398.35,98.28,0.00,(S),(S),(S),(S)
PETRONIO,48567,408,0.15,82398.50,96.81,(S),(S),0.00,1.47,1.47
PIOTTER,48567,408,0.15,82398.66,94.61,2.94,0.00,0.00,1.23,1.23
PIRANI,48567,408,0.15,82398.81,47.79,(S),47.55,(S),3.92,(S)
PITONES,48567,408,0.15,82398.96,3.43,(S),(S),0.00,0.00,96.32
POCIASK,48567,408,0.15,82399.11,96.81,(S),0.00,(S),(S),1.72
RAJAGOPAL,48567,408,0.15,82399.26,2.94,0.00,91.18,(S),5.39,(S)
RATAY,48567,408,0.15,82399.41,97.79,(S),1.47,0.00,0.00,(S)
RIESBERG,48567,408,0.15,82399.56,96.57,(S),1.23,(S),1.23,(S)
RIVIELLO,48567,408,0.15,82399.71,92.89,1.72,(S),0.00,(S),3.68
RUBERTO,48567,408,0.15,82399.87,92.89,(S),1.23,0.00,(S),5.39
SABET,48567,408,0.15,82400.02,80.15,(S),3.92,(S),11.52,3.68
SABIC,48567,408,0.15,82400.17,86.76,(S),0.00,0.00,12.50,(S)
SACKMANN,48567,408,0.15,82400.32,98.53,0.00,(S),0.00,(S),(S)
SAPIO,48567,408,0.15,82400.47,89.22,0.00,2.45,0.00,1.23,7.11
SCHICKLING,48567,408,0.15,82400.62,99.26,0.00,0.00,0.00,(S),(S)
SCHLIEP,48567,408,0.15,82400.77,95.59,0.00,(S),2.94,(S),(S)
SIMINSKI,48567,408,0.15,82400.92,94.12,0.00,(S),(S),1.23,3.68
SIMONICH,48567,408,0.15,82401.08,98.04,(S),(S),(S),(S),(S)
SIRRINE,48567,408,0.15,82401.23,95.10,0.00,(S),(S),2.45,1.47
SKAINS,48567,408,0.15,82401.38,96.81,(S),(S),(S),(S),1.23
SKARZYNSKI,48567,408,0.15,82401.53,98.53,(S),(S),0.00,(S),0.00
SPORN,48567,408,0.15,82401.68,97.30,0.00,(S),(S),1.23,(S)
SPREEMAN,48567,408,0.15,82401.83,95.59,(S),(S),(S),1.23,1.72
STEIG,48567,408,0.15,82401.98,97.79,(S),(S),(S),(S),(S)
STOCKBURGER,48567,408,0.15,82402.13,96.81,0.00,(S),(S),(S),1.47
STRUCKHOFF,48567,408,0.15,82402.29,97.79,(S),(S),0.00,0.00,1.47
TANGONAN,48567,408,0.15,82402.44,3.92,0.00,85.29,0.00,7.11,3.68
TARKOWSKI,48567,408,0.15,82402.59,97.06,0.00,(S),(S),(S),1.47
TARTAGLIONE,48567,408,0.15,82402.74,95.10,0.00,0.00,0.00,0.00,4.90
TRAUM,48567,408,0.15,82402.89,98.77,0.00,0.00,(S),(S),(S)
TREMONT,48567,408,0.15,82403.04,94.85,1.47,(S),(S),1.23,2.21
TRESCOTT,48567,408,0.15,82403.19,94.12,3.43,(S),(S),(S),0.00
TROLINGER,48567,408,0.15,82403.34,96.08,(S),0.00,(S),1.72,1.72
ULIANO,48567,408,0.15,82403.50,95.34,(S),0.00,0.00,(S),4.17
VAILLANT,48567,408,0.15,82403.65,69.61,5.88,(S),(S),2.94,21.32
VANOVERBEKE,48567,408,0.15,82403.80,98.04,0.00,0.00,(S),1.23,(S)
VAQUERANO,48567,408,0.15,82403.95,4.90,(S),(S),0.00,0.00,94.61
WEIRAUCH,48567,408,0.15,82404.10,98.53,0.00,0.00,(S),(S),(S)
WELLENDORF,48567,408,0.15,82404.25,94.61,0.00,(S),(S),1.47,2.70
WONNACOTT,48567,408,0.15,82404.40,95.34,0.00,(S),1.72,(S),1.23
ZAHIR,48567,408,0.15,82404.55,27.94,13.24,36.03,(S),18.87,(S)
ZUKAS,48567,408,0.15,82404.71,97.55,(S),(S),(S),(S),(S)
ZWAHLEN,48567,408,0.15,82404.86,95.34,(S),(S),(S),1.72,1.72
ALIKHAN,48665,407,0.15,82405.01,9.34,(S),70.27,(S),10.32,5.16
AMBORN,48665,407,0.15,82405.16,96.81,0.00,(S),(S),(S),(S)
AMSPACHER,48665,407,0.15,82405.31,99.26,0.00,0.00,0.00,(S),(S)
ANTIS,48665,407,0.15,82405.46,94.84,(S),(S),0.00,2.21,1.97
APOLLO,48665,407,0.15,82405.61,78.62,8.85,2.70,(S),(S),8.11
AZZARO,48665,407,0.15,82405.76,94.59,0.00,0.00,0.00,1.97,3.44
BARTOLETTI,48665,407,0.15,82405.91,97.05,0.00,(S),0.00,1.72,(S)
BARTOSIEWICZ,48665,407,0.15,82406.06,98.03,(S),0.00,0.00,1.47,(S)
BERKSTRESSER,48665,407,0.15,82406.21,97.54,0.00,0.00,(S),1.23,(S)
BIAN,48665,407,0.15,82406.37,20.15,3.19,69.04,0.00,1.23,6.39
BONTON,48665,407,0.15,82406.52,8.85,84.28,(S),(S),2.46,2.46
BREMS,48665,407,0.15,82406.67,96.56,(S),(S),0.00,(S),2.46
BUBOLTZ,48665,407,0.15,82406.82,99.26,0.00,0.00,0.00,(S),(S)
CLOPPER,48665,407,0.15,82406.97,97.79,(S),0.00,(S),(S),1.23
COLATO,48665,407,0.15,82407.12,8.11,(S),0.00,0.00,(S),91.15
COLLVER,48665,407,0.15,82407.27,96.56,(S),(S),0.00,(S),1.23
COVAL,48665,407,0.15,82407.42,92.87,1.72,(S),(S),(S),3.44
DAINO,48665,407,0.15,82407.57,96.07,(S),0.00,0.00,(S),2.46
DEGRANDE,48665,407,0.15,82407.72,84.28,(S),(S),1.72,(S),12.29
DELLIS,48665,407,0.15,82407.87,97.30,(S),0.00,0.00,(S),1.23
DEPNER,48665,407,0.15,82408.02,98.03,(S),0.00,0.00,(S),(S)
DISANTIS,48665,407,0.15,82408.18,98.03,(S),(S),(S),0.00,1.23
DOLECKI,48665,407,0.15,82408.33,96.81,(S),0.00,(S),1.47,1.23
DOLLENS,48665,407,0.15,82408.48,98.03,(S),0.00,(S),0.00,1.72
EKSTEIN,48665,407,0.15,82408.63,98.28,0.00,(S),0.00,1.23,(S)
ELIASEN,48665,407,0.15,82408.78,98.03,(S),(S),0.00,0.00,1.72
FASIG,48665,407,0.15,82408.93,97.05,(S),0.00,1.47,1.23,(S)
FAVINGER,48665,407,0.15,82409.08,95.82,(S),1.23,0.00,1.72,(S)
FOHL,48665,407,0.15,82409.23,98.03,0.00,0.00,(S),(S),(S)
FURUTA,48665,407,0.15,82409.38,8.85,(S),80.59,(S),7.62,2.70
GHARIBIAN,48665,407,0.15,82409.53,86.73,(S),0.00,(S),11.79,1.23
GOMBAR,48665,407,0.15,82409.68,95.82,(S),2.46,0.00,(S),1.47
GORDO,48665,407,0.15,82409.84,24.08,(S),9.34,16.71,(S),48.16
GORNIK,48665,407,0.15,82409.99,96.56,(S),(S),0.00,1.23,1.97
GRESSMAN,48665,407,0.15,82410.14,93.37,3.44,(S),0.00,1.47,(S)
GULAS,48665,407,0.15,82410.29,96.07,(S),0.00,(S),(S),2.21
GURRY,48665,407,0.15,82410.44,90.42,6.14,(S),(S),1.23,1.23
HAUSEN,48665,407,0.15,82410.59,93.61,1.72,(S),0.00,2.95,(S)
HEARRON,48665,407,0.15,82410.74,82.80,15.72,0.00,0.00,(S),(S)
HEINZEL,48665,407,0.15,82410.89,97.30,0.00,(S),0.00,(S),1.47
HELLMER,48665,407,0.15,82411.04,95.33,0.00,(S),0.00,(S),2.95
HUNTSBERRY,48665,407,0.15,82411.19,47.91,47.42,0.00,(S),3.19,(S)
JULIANA,48665,407,0.15,82411.34,87.22,1.23,3.93,0.00,1.97,5.65
KAPFER,48665,407,0.15,82411.50,99.51,0.00,0.00,0.00,(S),(S)
KHOSHABA,48665,407,0.15,82411.65,81.33,(S),(S),0.00,16.71,1.23
KURKA,48665,407,0.15,82411.80,97.54,0.00,(S),0.00,(S),(S)
LAURITA,48665,407,0.15,82411.95,91.15,(S),2.21,(S),1.23,4.67
LIBY,48665,407,0.15,82412.10,96.31,(S),1.23,0.00,(S),1.47
LINHARDT,48665,407,0.15,82412.25,98.28,(S),(S),(S),(S),(S)
LOOKABAUGH,48665,407,0.15,82412.40,97.05,(S),(S),0.00,(S),1.23
LORINCZ,48665,407,0.15,82412.55,95.58,(S),(S),0.00,(S),2.70
MANNINA,48665,407,0.15,82412.70,91.15,3.69,(S),(S),1.47,2.70
MAUTNER,48665,407,0.15,82412.85,95.09,(S),1.23,0.00,(S),2.46
MCCRELESS,48665,407,0.15,82413.00,95.33,0.00,(S),(S),(S),2.70
MCQUIGG,48665,407,0.15,82413.15,95.33,(S),1.23,1.23,(S),(S)
MEINE,48665,407,0.15,82413.31,96.81,(S),(S),0.00,(S),1.72
MELARAGNO,48665,407,0.15,82413.46,96.56,(S),(S),0.00,(S),1.97
MERCADEL,48665,407,0.15,82413.61,1.72,90.17,(S),(S),5.41,2.46
MERONEY,48665,407,0.15,82413.76,94.35,(S),(S),(S),2.70,(S)
MIKESH,48665,407,0.15,82413.91,96.07,(S),(S),0.00,1.97,1.47
MILLOY,48665,407,0.15,82414.06,77.64,19.16,(S),(S),1.23,1.72
MIU,48665,407,0.15,82414.21,20.15,(S),77.15,0.00,1.72,(S)
MIYAHIRA,48665,407,0.15,82414.36,4.91,0.00,87.22,0.00,5.16,2.70
MONASTERIO,48665,407,0.15,82414.51,22.36,(S),13.02,(S),2.95,59.46
MOZLEY,48665,407,0.15,82414.66,84.52,11.55,(S),(S),1.72,(S)
NATER,48665,407,0.15,82414.81,25.06,3.69,1.47,(S),(S),69.29
NAVARETE,48665,407,0.15,82414.97,2.70,(S),(S),0.00,0.00,96.07
NEBERGALL,48665,407,0.15,82415.12,97.54,0.00,(S),0.00,(S),1.23
NY,48665,407,0.15,82415.27,17.44,2.21,74.45,(S),4.91,(S)
ORENDAIN,48665,407,0.15,82415.42,5.41,(S),12.04,0.00,(S),82.06
ORLOSKY,48665,407,0.15,82415.57,95.82,0.00,(S),(S),1.23,1.72
PAJOR,48665,407,0.15,82415.72,99.02,0.00,0.00,0.00,(S),(S)
PATIENCE,48665,407,0.15,82415.87,82.31,13.27,(S),(S),2.46,(S)
POLIDORE,48665,407,0.15,82416.02,33.42,61.92,1.47,(S),2.21,(S)
PRIDEAUX,48665,407,0.15,82416.17,94.59,1.47,(S),(S),2.21,(S)
PURICELLI,48665,407,0.15,82416.32,95.33,(S),(S),0.00,(S),3.19
QUARTARARO,48665,407,0.15,82416.47,97.05,0.00,(S),0.00,(S),1.72
RAHILLY,48665,407,0.15,82416.62,98.53,0.00,(S),(S),0.00,(S)
RIDGES,48665,407,0.15,82416.78,29.24,67.57,(S),(S),(S),1.72
RIEDE,48665,407,0.15,82416.93,93.37,(S),(S),(S),3.44,1.23
RIENSTRA,48665,407,0.15,82417.08,95.58,1.23,1.47,(S),(S),1.23
RUBIS,48665,407,0.15,82417.23,95.82,(S),2.46,0.00,(S),1.47
RZASA,48665,407,0.15,82417.38,96.81,0.00,(S),0.00,1.47,(S)
SABAS,48665,407,0.15,82417.53,26.54,0.00,30.71,0.00,4.42,38.33
SANDNESS,48665,407,0.15,82417.68,92.14,(S),3.44,(S),1.23,2.70
SCHELLHASE,48665,407,0.15,82417.83,99.51,(S),(S),0.00,0.00,0.00
SEITH,48665,407,0.15,82417.98,92.14,1.97,(S),(S),2.95,1.47
SLUTZ,48665,407,0.15,82418.13,98.77,0.00,(S),0.00,(S),(S)
SORTOR,48665,407,0.15,82418.28,88.94,6.88,(S),(S),2.21,(S)
SPEROS,48665,407,0.15,82418.44,95.82,0.00,(S),0.00,2.70,(S)
STEHLIN,48665,407,0.15,82418.59,92.87,(S),(S),2.95,1.23,1.97
STUMPP,48665,407,0.15,82418.74,97.30,0.00,(S),(S),(S),1.23
SUNDER,48665,407,0.15,82418.89,65.60,(S),28.99,0.00,3.69,(S)
TAMBURO,48665,407,0.15,82419.04,96.81,0.00,0.00,0.00,1.23,1.97
TEANEY,48665,407,0.15,82419.19,91.40,(S),1.23,1.47,(S),5.65
TERMAN,48665,407,0.15,82419.34,95.82,(S),(S),0.00,(S),2.46
TESLER,48665,407,0.15,82419.49,96.81,0.00,(S),(S),(S),1.23
TITH,48665,407,0.15,82419.64,1.97,(S),83.78,0.00,13.02,(S)
TONKOVICH,48665,407,0.15,82419.79,97.05,0.00,(S),0.00,(S),2.46
TOTINO,48665,407,0.15,82419.94,95.58,(S),(S),0.00,0.00,4.18
TUDISCO,48665,407,0.15,82420.09,94.35,(S),(S),0.00,1.47,3.69
URBIETA,48665,407,0.15,82420.25,4.67,0.00,(S),0.00,(S),94.84
URWIN,48665,407,0.15,82420.40,94.10,(S),(S),0.00,1.97,2.70
VAILE,48665,407,0.15,82420.55,74.20,6.14,(S),14.50,(S),2.95
VALLANDINGHAM,48665,407,0.15,82420.70,97.79,0.00,(S),0.00,1.23,(S)
VANDRUNEN,48665,407,0.15,82420.85,95.82,(S),(S),0.00,1.23,2.70
VASICEK,48665,407,0.15,82421.00,99.75,(S),0.00,0.00,0.00,(S)
WOODINGTON,48665,407,0.15,82421.15,89.19,6.88,(S),(S),1.23,1.97
YANICK,48665,407,0.15,82421.30,92.87,3.44,(S),1.47,1.47,(S)
YOUNGDAHL,48665,407,0.15,82421.45,98.03,0.00,(S),0.00,1.23,(S)
YOUTZ,48665,407,0.15,82421.60,98.03,(S),(S),0.00,0.00,1.47
AGUINO,48776,406,0.15,82421.75,5.42,(S),7.14,12.56,(S),71.67
ANTONINO,48776,406,0.15,82421.90,78.08,(S),5.42,(S),1.23,14.78
ASKARI,48776,406,0.15,82422.06,62.07,5.17,20.94,0.00,8.13,3.69
AUBERRY,48776,406,0.15,82422.21,85.96,12.07,(S),0.00,1.23,(S)
BABILONIA,48776,406,0.15,82422.36,5.17,(S),2.96,(S),1.48,89.66
BANFILL,48776,406,0.15,82422.51,94.09,(S),(S),0.00,2.46,2.22
BEGER,48776,406,0.15,82422.66,93.84,(S),0.00,(S),(S),4.68
BENISON,48776,406,0.15,82422.81,55.42,40.15,(S),(S),1.97,1.48
BERARDINO,48776,406,0.15,82422.96,97.04,(S),(S),0.00,(S),1.48
BERWALD,48776,406,0.15,82423.11,98.52,0.00,(S),(S),(S),0.00
BILOW,48776,406,0.15,82423.26,97.29,0.00,(S),(S),(S),(S)
BIZUB,48776,406,0.15,82423.41,97.54,(S),0.00,0.00,1.48,(S)
BRACKER,48776,406,0.15,82423.56,82.76,4.93,(S),8.13,1.97,(S)
BRUNEY,48776,406,0.15,82423.71,79.56,15.02,(S),(S),3.20,1.72
BUBOLZ,48776,406,0.15,82423.86,98.28,0.00,(S),(S),(S),(S)
CALENDER,48776,406,0.15,82424.01,64.78,28.57,(S),(S),1.48,3.45
CIESLEWICZ,48776,406,0.15,82424.16,97.78,0.00,(S),0.00,(S),1.48
CONTRACTOR,48776,406,0.15,82424.31,7.64,(S),81.03,(S),8.62,1.48
CONVEY,48776,406,0.15,82424.46,96.31,(S),0.00,0.00,(S),2.71
COSSAIRT,48776,406,0.15,82424.61,98.03,(S),(S),0.00,1.23,(S)
COYT,48776,406,0.15,82424.76,4.68,2.46,(S),(S),0.00,92.36
CRISPEN,48776,406,0.15,82424.91,90.64,3.20,(S),(S),1.72,2.71
CROTZER,48776,406,0.15,82425.07,88.92,1.97,0.00,3.45,3.45,2.22
CRUZEN,48776,406,0.15,82425.22,94.83,(S),(S),(S),(S),3.94
DEMARR,48776,406,0.15,82425.37,79.56,2.22,1.23,12.56,2.71,1.72
DENBLEYKER,48776,406,0.15,82425.52,99.01,0.00,(S),(S),(S),0.00
DIBLE,48776,406,0.15,82425.67,97.54,(S),(S),0.00,(S),1.23
DORNING,48776,406,0.15,82425.82,97.04,(S),(S),(S),1.23,(S)
ELLENA,48776,406,0.15,82425.97,92.12,(S),(S),(S),3.20,2.71
ENSINGER,48776,406,0.15,82426.12,98.03,0.00,(S),0.00,(S),(S)
FAFARD,48776,406,0.15,82426.27,94.33,(S),1.48,(S),1.48,1.48
FANO,48776,406,0.15,82426.42,64.78,(S),14.29,(S),3.69,15.52
FAVARO,48776,406,0.15,82426.57,91.13,(S),(S),(S),(S),6.40
FEELER,48776,406,0.15,82426.72,92.61,(S),(S),2.96,1.97,1.48
FOULGER,48776,406,0.15,82426.87,98.28,(S),0.00,0.00,1.23,(S)
FRYSON,48776,406,0.15,82427.02,2.46,93.10,(S),(S),2.22,1.72
GANTENBEIN,48776,406,0.15,82427.17,96.55,0.00,(S),0.00,(S),1.48
GAUTAM,48776,406,0.15,82427.32,2.22,1.23,91.87,(S),3.94,(S)
GLEED,48776,406,0.15,82427.47,92.12,1.48,0.00,(S),(S),4.68
GULBRANDSON,48776,406,0.15,82427.62,97.78,(S),(S),0.00,0.00,1.72
GURNSEY,48776,406,0.15,82427.77,97.54,0.00,(S),0.00,1.23,(S)
HECKAMAN,48776,406,0.15,82427.92,96.55,(S),(S),0.00,1.72,1.48
HEIMERMAN,48776,406,0.15,82428.08,97.29,(S),0.00,(S),1.23,1.23
HERCEG,48776,406,0.15,82428.23,96.55,0.00,(S),(S),2.22,(S)
HERMS,48776,406,0.15,82428.38,97.78,(S),(S),0.00,(S),(S)
HOTCHKIN,48776,406,0.15,82428.53,98.52,(S),(S),0.00,0.00,(S)
HYNEMAN,48776,406,0.15,82428.68,88.42,6.16,(S),(S),1.72,3.45
JINRIGHT,48776,406,0.15,82428.83,92.61,(S),0.00,3.20,(S),2.96
KISLER,48776,406,0.15,82428.98,94.33,(S),(S),0.00,1.97,2.71
KLESS,48776,406,0.15,82429.13,95.32,0.00,1.97,(S),(S),1.72
KOLLIAS,48776,406,0.15,82429.28,95.07,0.00,0.00,0.00,2.96,1.97
KONTZ,48776,406,0.15,82429.43,95.81,(S),(S),2.22,1.23,0.00
KRYDER,48776,406,0.15,82429.58,97.78,(S),(S),0.00,(S),(S)
LEPPEK,48776,406,0.15,82429.73,98.52,0.00,0.00,(S),(S),(S)
LOPEZPEREZ,48776,406,0.15,82429.88,1.97,(S),(S),(S),(S),96.80
LUMM,48776,406,0.15,82430.03,87.68,(S),1.72,(S),1.72,6.90
MCELRAVY,48776,406,0.15,82430.18,98.52,(S),(S),0.00,(S),0.00
MEDITZ,48776,406,0.15,82430.33,96.80,(S),(S),0.00,(S),(S)
MEIKLEJOHN,48776,406,0.15,82430.48,93.35,3.45,(S),(S),(S),1.48
MELUCCI,48776,406,0.15,82430.63,98.03,(S),(S),0.00,(S),(S)
MERAS,48776,406,0.15,82430.78,12.32,(S),(S),0.00,(S),86.45
MIYAHARA,48776,406,0.15,82430.93,11.33,(S),74.88,(S),8.62,4.68
MUSELLA,48776,406,0.15,82431.09,93.84,(S),(S),0.00,2.96,2.22
NAEVE,48776,406,0.15,82431.24,98.52,0.00,(S),0.00,(S),0.00
NAZAIRE,48776,406,0.15,82431.39,(S),73.65,7.64,(S),14.04,2.22
NELIS,48776,406,0.15,82431.54,85.22,(S),(S),8.87,(S),4.93
NHEM,48776,406,0.15,82431.69,2.22,(S),87.19,0.00,10.34,(S)
NORBERTO,48776,406,0.15,82431.84,35.22,2.46,1.23,22.66,1.72,36.70
OLIVAN,48776,406,0.15,82431.99,11.08,(S),2.46,(S),(S),84.98
ONCALE,48776,406,0.15,82432.14,98.03,0.00,(S),(S),(S),(S)
PARCELLS,48776,406,0.15,82432.29,89.90,3.20,(S),(S),2.46,2.96
PASTRAN,48776,406,0.15,82432.44,5.17,0.00,(S),(S),(S),93.60
PINYAN,48776,406,0.15,82432.59,98.52,0.00,0.00,(S),(S),(S)
PONDEXTER,48776,406,0.15,82432.74,5.42,90.39,(S),(S),2.71,1.23
POPSON,48776,406,0.15,82432.89,97.78,(S),(S),0.00,(S),(S)
PORRATA,48776,406,0.15,82433.04,8.87,0.00,(S),0.00,(S),90.39
PRESGRAVES,48776,406,0.15,82433.19,97.04,(S),0.00,0.00,2.22,(S)
PUSTEJOVSKY,48776,406,0.15,82433.34,98.03,0.00,(S),0.00,(S),(S)
RECKARD,48776,406,0.15,82433.49,97.04,2.22,0.00,(S),0.00,(S)
REINDEL,48776,406,0.15,82433.64,97.78,(S),0.00,0.00,(S),1.72
RENKO,48776,406,0.15,82433.79,99.01,0.00,0.00,0.00,(S),(S)
RIEGE,48776,406,0.15,82433.94,96.06,(S),0.00,(S),1.48,2.22
RISDEN,48776,406,0.15,82434.10,90.64,4.68,0.00,0.00,2.22,2.46
RIVENBURGH,48776,406,0.15,82434.25,97.54,(S),(S),(S),(S),(S)
SAHL,48776,406,0.15,82434.40,94.33,(S),4.19,0.00,(S),(S)
SCIOLI,48776,406,0.15,82434.55,99.01,0.00,0.00,0.00,(S),(S)
SELBERG,48776,406,0.15,82434.70,96.06,(S),0.00,(S),1.48,1.72
SHAVE,48776,406,0.15,82434.85,93.60,1.48,2.22,(S),(S),1.23
SINKHORN,48776,406,0.15,82435.00,99.01,0.00,0.00,0.00,(S),(S)
SPORRER,48776,406,0.15,82435.15,97.29,0.00,(S),(S),0.00,1.48
TASHIRO,48776,406,0.15,82435.30,12.07,(S),78.08,(S),8.37,(S)
TODOROV,48776,406,0.15,82435.45,96.06,(S),(S),0.00,1.97,1.72
TOMKIEWICZ,48776,406,0.15,82435.60,98.28,0.00,0.00,(S),(S),(S)
TOUTANT,48776,406,0.15,82435.75,94.58,(S),(S),0.00,2.71,1.72
TURSKI,48776,406,0.15,82435.90,95.07,(S),(S),0.00,2.22,2.22
URY,48776,406,0.15,82436.05,92.61,2.46,(S),(S),1.48,1.97
VANKUREN,48776,406,0.15,82436.20,90.89,(S),2.96,(S),2.71,1.48
WEAKLY,48776,406,0.15,82436.35,81.03,17.00,(S),(S),(S),(S)
WEISBECK,48776,406,0.15,82436.50,97.78,0.00,(S),0.00,1.23,(S)
WESTRUP,48776,406,0.15,82436.65,88.42,(S),(S),(S),(S),9.85
YSAGUIRRE,48776,406,0.15,82436.80,11.33,22.41,(S),(S),3.45,62.07
ALEMU,48877,405,0.15,82436.95,(S),88.89,(S),(S),9.14,(S)
ARAGONES,48877,405,0.15,82437.10,9.38,(S),27.90,(S),1.48,60.49
ARREY,48877,405,0.15,82437.25,23.21,11.60,1.48,1.48,1.98,60.25
AYLLON,48877,405,0.15,82437.40,9.14,(S),(S),(S),(S),88.40
AZHAR,48877,405,0.15,82437.56,10.62,1.48,72.84,(S),14.32,(S)
BAAB,48877,405,0.15,82437.71,96.30,(S),(S),0.00,(S),1.23
BEENEY,48877,405,0.15,82437.86,96.05,0.00,0.00,(S),(S),2.47
BICKHART,48877,405,0.15,82438.01,97.28,0.00,(S),0.00,(S),1.98
BLANKENBECKLER,48877,405,0.15,82438.16,97.04,(S),1.23,0.00,(S),1.23
BORKENHAGEN,48877,405,0.15,82438.31,98.52,0.00,(S),0.00,(S),(S)
BRENGLE,48877,405,0.15,82438.46,97.53,(S),(S),0.00,(S),1.73
BUKOSKI,48877,405,0.15,82438.61,81.98,0.00,2.96,0.00,8.15,6.91
BURICK,48877,405,0.15,82438.76,97.53,(S),(S),0.00,(S),1.23
CAVNESS,48877,405,0.15,82438.91,84.44,11.85,(S),(S),1.48,1.48
CITRIN,48877,405,0.15,82439.06,97.28,0.00,(S),0.00,(S),1.73
CIVELLO,48877,405,0.15,82439.21,96.79,0.00,0.00,0.00,1.98,1.23
DERICK,48877,405,0.15,82439.36,84.94,9.88,1.48,(S),(S),2.22
DEUSER,48877,405,0.15,82439.51,98.27,(S),0.00,(S),(S),(S)
DISABATO,48877,405,0.15,82439.66,97.78,(S),0.00,0.00,1.23,(S)
DODDRIDGE,48877,405,0.15,82439.81,95.06,(S),(S),0.00,(S),3.46
DOLINSKI,48877,405,0.15,82439.96,96.54,(S),(S),(S),1.73,(S)
ECONOMY,48877,405,0.15,82440.11,94.07,(S),(S),0.00,4.69,(S)
EMS,48877,405,0.15,82440.26,94.81,(S),(S),(S),1.23,2.22
FORSTROM,48877,405,0.15,82440.41,97.78,0.00,(S),0.00,(S),1.23
FRONING,48877,405,0.15,82440.56,97.53,0.00,(S),(S),(S),(S)
GARLEY,48877,405,0.15,82440.71,39.51,15.80,(S),(S),1.23,42.22
GEILER,48877,405,0.15,82440.86,95.31,0.00,(S),(S),1.98,1.98
HAGENOW,48877,405,0.15,82441.01,98.77,(S),0.00,(S),(S),0.00
HARGADON,48877,405,0.15,82441.16,96.30,0.00,1.23,(S),1.48,(S)
HEMRIC,48877,405,0.15,82441.31,99.26,0.00,0.00,0.00,(S),(S)
HEYLIGER,48877,405,0.15,82441.46,28.64,57.28,(S),(S),3.46,9.63
IWEN,48877,405,0.15,82441.61,97.04,(S),0.00,(S),(S),1.73
JEFFUS,48877,405,0.15,82441.76,97.04,0.00,0.00,(S),1.48,(S)
KIESLER,48877,405,0.15,82441.91,95.80,(S),(S),0.00,(S),2.47
KLINGELE,48877,405,0.15,82442.06,98.02,0.00,(S),0.00,(S),1.23
KOOIKER,48877,405,0.15,82442.21,99.00,0.00,0.00,0.00,0.00,0.00
LEGARD,48877,405,0.15,82442.36,69.14,24.69,(S),(S),2.72,1.73
LEHRMANN,48877,405,0.15,82442.51,96.05,(S),(S),0.00,1.98,1.23
LEIBERT,48877,405,0.15,82442.66,93.58,5.19,(S),(S),(S),(S)
LIZALDE,48877,405,0.15,82442.81,4.20,0.00,(S),0.00,(S),95.31
LOISEL,48877,405,0.15,82442.96,91.85,(S),2.72,(S),4.44,(S)
MALLICOAT,48877,405,0.15,82443.11,96.54,(S),(S),0.00,(S),(S)
MANSOURI,48877,405,0.15,82443.26,80.25,(S),1.48,(S),13.83,3.95
MARSE,48877,405,0.15,82443.41,92.10,(S),(S),(S),3.95,1.98
MCCARTT,48877,405,0.15,82443.56,96.05,(S),(S),(S),1.73,(S)
MENNINGER,48877,405,0.15,82443.71,98.02,(S),(S),0.00,(S),(S)
MONTEE,48877,405,0.15,82443.86,96.05,(S),0.00,(S),(S),2.22
NAPPA,48877,405,0.15,82444.01,98.27,(S),(S),0.00,(S),(S)
NARDIELLO,48877,405,0.15,82444.16,97.04,0.00,(S),0.00,1.98,(S)
OHANESIAN,48877,405,0.15,82444.31,96.30,(S),(S),0.00,1.23,1.48
PESTKA,48877,405,0.15,82444.46,98.02,0.00,(S),0.00,(S),(S)
PIGNATO,48877,405,0.15,82444.61,96.30,0.00,(S),0.00,(S),2.22
PODGURSKI,48877,405,0.15,82444.76,97.28,(S),(S),0.00,1.98,0.00
PROSCH,48877,405,0.15,82444.91,94.07,(S),1.23,(S),2.22,2.22
PUDER,48877,405,0.15,82445.06,93.83,(S),(S),0.00,(S),4.20
PUDWILL,48877,405,0.15,82445.21,94.32,0.00,(S),(S),2.22,2.72
RABELO,48877,405,0.15,82445.36,14.81,0.00,1.23,0.00,4.44,79.51
REMUND,48877,405,0.15,82445.51,95.56,0.00,(S),(S),(S),2.47
RITTHALER,48877,405,0.15,82445.66,96.79,(S),(S),(S),1.23,(S)
RODELO,48877,405,0.15,82445.81,9.63,(S),(S),(S),(S),88.64
SCOVELL,48877,405,0.15,82445.96,83.95,9.38,(S),2.72,(S),1.73
SHIPPER,48877,405,0.15,82446.11,96.79,(S),1.23,0.00,(S),(S)
SHOLTZ,48877,405,0.15,82446.26,77.28,18.77,(S),(S),1.48,2.22
SHORKEY,48877,405,0.15,82446.41,92.84,(S),1.23,(S),2.96,1.98
SIRNA,48877,405,0.15,82446.56,94.81,(S),(S),(S),1.23,2.22
SKLUZACEK,48877,405,0.15,82446.71,98.77,0.00,0.00,0.00,1.23,0.00
SMEDBERG,48877,405,0.15,82446.86,96.30,(S),(S),1.23,(S),1.23
SMINK,48877,405,0.15,82447.01,96.54,(S),(S),(S),(S),1.48
SOWELLS,48877,405,0.15,82447.16,20.49,77.53,0.00,(S),(S),(S)
